file_name,caption_1,caption_2,caption_3,caption_4,caption_5
test/241347114_6273736da8.jpg,red uniformed football player tackles an opposing player,one football player is tackling another player,there are two football players in red jerseys tackling man wearing white jersey,three football players and two are fighting for the ball,two football players are tackling one player of the opposite team
train/2911238432_33ec2d8cec.jpg,group of kids float in the middle of pond,group of people are paddling their way across the water,children float on the water in raft,eight children wearing life jackets are in the water on raft made of innertubes and noodles,some children are sitting on rafts in lake
train/2385871317_44cde2f354.jpg,brownhaired girl wearing yellow and pink shirt and carrying blue backpack is walking next to blue wall,girl beside blue tarp wall wearing backpack and purse,girl on her way to class lined by blue construction wall,girl wearing blue backpack is walking beside blue plastic fence,young girl wearing yellow shirt with blue backpack is walking next to fence covered with blue plastic cover
test/2076428547_738e0a132f.jpg,backpacker standing near water at dusk,hiker is shadowed by the time of day near an open and treelined body of water,hiker profile against blue sky and mountain range,hiker standing on the shore of lake,man with hiking backpack on is standing in front of lake with forest in the background
train/2504764590_cf017c2a6e.jpg,man is standing at edge of pond with two dogs and is throwing branch is water,man is throwing big stick into the water so his two dogs and go fetch it,man is throwing log into waterway while two dogs watch,person in green jacket throws stick into the water for black and white dog to fetch whilst brown and white dog looks on,someone is at the water edge with two dogs
train/3066338314_2c3fb731d1.jpg,man in black is sitting in restaurant,man sits at table,man wearing black shirt laughs while sitting at the table,smiling man leaning back from table with an ashtray on top,the man sitting at the table is posing for picture
train/247618600_239eeac405.jpg,girl has placed purple cloth over her face while she lies on wooden structure,girl is sunning herself with purple towel over her face,girl lays on wooden deck with piece of clothing covering her face,young woman is laying in the sun with her face covered by purple scarf,young woman with purple cloth hiding her face relaxes on wooden deck
train/880220939_0ef1c37f1f.jpg,group of woman in pink dresses walking across crosswalk towards cruisship,group of women in pink dresses walking across street,girls in pink dresses walk toward cruise ship,ladies in bright dresses are crossing the road,several woman walking down the street dressed in pink and other assorted people
train/3333017828_b930b9d41b.jpg,dog runs along beach near the waves,white and brown dog runs along the shoreline,white and tan dog is running on beach,white dog is running on wet rocks,white dog running along side river
train/3436259762_43709321ff.jpg,black dog inside house is looking at something at higher position,black dog is about to sit down in white carpeted room,black dog is hunched back and is ready to jump,black dog with blue collar is sitting on beige carpet,black dog with gemmed collar is sitting on white carpet
test/3415113018_7b95ddcd11.jpg,man in yellow is leaping toward men in blue,soccer game on grassy field,yellow team soccer player is jumping on two blue team players while other players run alongside,guys wearing yellow red and blue are running in the grass,man jumping on another during game in the grass
train/3653764864_225958c9c1.jpg,number of people ascending zigzag ramp with bright blue railings,people are walking up zigzag patterned ramp in front of building,people are walking up blue railed walkway,several people walking up ramp with blue handrail,six people are walking up blue ramp
train/109671650_f7bbc297fa.jpg,boy in yellow shorts is standing on top of cliff,boy wearing blue and yellow walking on cliff edge,little boy standing high in the air on rock,young child is standing alone on some jagged rocks,child stands near edge of cliff
test/3687222696_85bf6f78f7.jpg,boy wearing red shirt jumps off the blue slide,little boy in red tshirt jumps off of blue slide at playground,young boy wearing red shirt is jumping off of blue slide at park,the blonde boy is wearing red shirt and jumping off of blue slide,there is kid jumping off blue slide
train/2447284966_d6bbdb4b6e.jpg,little boy is holding skinny baseball bat while standing between two rows of blue seats,small boy dressed in black sweatshirt with logo on it holds red bat in front of blue stadium seats,young boy in team sweatshirt is in sports stadium near blue seats swinging red bat,young boy practices his bat swing while in the stands with blue seats,the boy wearing black shirt and blue jeans is holding red baseball bat
train/2097403787_77a154f5b9.jpg,lone person standing on some rocks with large snowy mountains in the background,man is standing on the rocky ground in front of the mountain,man standing in front of an icy mountain,the person is standing by the water in front of the snow topped mountains,the traveller pauses in front of the mountain view
train/3084018061_df66d98325.jpg,five people are sitting in bar while tv plays nearby,older men at bar drinking alcohol,three men drink at reflective bar,three men stand at bar with drinks,three men stand in bar with purple counter
train/2988244398_5da7012fce.jpg,child sliding down orange slide,little boy in denim overalls slides down an orange slide,toddler boy in overalls sliding down an orange slide,young child slides down an orange slide,the child enjoys going down the slide
train/3370085095_6abbb67c1d.jpg,man with white beard partially bald man and woman with short hair posing for picture,three people are posing for camera,two bearded men and woman,two men and woman pose for picture,two men and woman posing together
test/2579572274_826598b14a.jpg,little girl is holding cellphone up to her ear,little girl is talking on cellphone on the floor of living room,little girl listens to cellphone,small child in an izod shirt holds cellphone to her ear,young girl is talking on cellphone
test/3375920709_ef7370fa09.jpg,dog jumping in the snow at the edge of the forest,dog jumps across the snowy ground,dog runs through snowy field,dog running through the snow,the grey and white dog is running through the snow
train/2674784195_704f6b79d0.jpg,two boys are laying in the ocean close to the beach,two boys playing in dirty water,two children are playing in deep muddy water,two children are rolling in muddy water,two muddy boys swim
train/3490044563_8eb551ef59.jpg,woman is wearing dust mask on her mouth whilst walking in the street,woman with her hair pulled up with surgical mask on,young woman wearing mask,young women with pink mask over her face,girl in plaid shirt wears mask over her face as she walks in public
train/3116731299_6139b25c18.jpg,little dog carries small stick in his mouth,little dog is carrying small twig in its mouth,small dog fetching small stick,small dog is carrying stick in his mouth,small dog is walking on green grass carrying stick in its mouth
train/2096771662_984441d20d.jpg,man looks through his binoculars while another man holds drink,man with thermos is standing next to man who is gazing through binoculars,two men are standing together while one looks through binoculars,two men look out as one is holding binoculars,two people standing next to each other with mountains in the distance
train/2594902417_f65d8866a8.jpg,dog hops in field while another dog stands next to it,one dog is jumping up at another dog in grassy field,the two tan colored dogs are in field and one is jumping in the air,two brown dogs in field,two brown dogs play with one another in the field
train/3340857141_85d97a7466.jpg,brown dog is lowering his head near smaller white dog outdoors,small white dog and large brown dog,small and large dog playing in the field,the small dog teases the large dog in the field,two dogs
train/2315807231_6948b3f3a5.jpg,brown dog is shaking off the snow,brown dog squats in deep pile of snow,brown longhaired dog plays in the snow,the brown dog is playing in the snow,the brown dog is playing in the white snow
train/3672944692_8d24a44fc6.jpg,people with black balloons on them climbing dirt hill,two balloon artists are standing and sitting on dry dirt hill,two men wear funny looking black suits while climbing mountain on clear sunny day,two people in black outfits surrounding themselves in black balloons in desert,two people with balloons climb hill
train/2689163361_4939875be5.jpg,girl wearing bright pink top is spinning colorful ribbon around her body,little girl in pink shirt and jean skirt is playing with ribbon wand outside,the girl in the pink shirt is twirling ribbon,the girl is twirling long colorful streamers,young girl playing with streamers
train/2785108434_cd4a1c949c.jpg,boy is jumping over shallow water near some large rocks,child jumping in the air on the beach,child jumps in the air over the watery beach,little kid jumps up into the air above the ocean,young boy jumps for joy in front of rock formation
test/3084711346_fda0f5a3e6.jpg,man in red helmet holds bullhorn,man next to woman holding megaphone,person holds blow horn while wearing helmet,two men are wearing helmets while one of them holds bullhorn,two people wearing handkerchiefs over their faces one with blow horn
test/2247889670_413db8094b.jpg,man and dog running across shallow water on beach,man and his dog walk on the ice of frozen pond,man dressed in winter clothes is on the beach wiht dog,man in brown jacket is running on sandy bay towards dog that is in turn running towards him,the backview of man dressed up in jacket and dog running towards him
train/961189263_0990f3bcb5.jpg,child is playing in the muddy water running along grassy area,little boy is sitting on wet path covered in mud,small boy sits in mud puddle and gets covered with mud,very dirty young blond boy playing in the mud,the little kid sits down in the muddy water
test/3208571574_6dc1a461c5.jpg,men in suits and ties walking downsteps,five men dressed in tuxedos standing on set of stairs,five men in suits,five men in tuxedos are walking down steps,five men in tuxedos walk down set of steps
train/3520922312_e58a6cfd9c.jpg,couple walking down the street,man and woman walk in across courtyard with black messenger bags on their shoulders,man and woman walk handinhand surrounded by large trees,young couple both wearing white shirts and blue jeans walking down wooden pier,two people carrying bags walk together
test/3516960094_87fb4889de.jpg,female athlete is jumping into the sand,girl is performing the long jump with arms in the air,woman competing in long jump competition,the woman is jumping long distance while people watch,woman competing in the long jump photographed in midair
train/3164328039_2c56acf594.jpg,two dogs are playing catch in field,two dogs attempt to get small ball,two dogs jump for the ball,two white dogs are chasing ball with one of them airborne,two white dogs are playing with an orange ball in the dry grass
train/2480832276_fa55480ecb.jpg,man in red shirt climbs rock in the background tree in the foreground,person climbing boulder behind tree,person climbs big rock under tree,person jumping in rock and treefilled area,the boy in the red shirt climbs large rock
train/3326204251_2f9e446a2f.jpg,people are posing for picture on bunch of rocks near shed,group of friends sit on rocks and pose for picture,five people sitting on the rocks near wooden shed,four women and one men sitting on some rocks wooden house to the left,friends sitting in the rocks for photo
train/2967549094_d32422eb01.jpg,man inside of white subway train,man sits by window on train,man sits by the window in train,man sits in the window of train,the side of subway cart with one man in the window
train/3187395715_f2940c2b72.jpg,boy on skateboard is making jump from blue bench beside white wall,boy skateboarding in an urban area,skateboarder midair with his skateboard,teen grinding bench on skateboard,the boy is skateboarding on the bench by the fence
train/934375844_dd149fed18.jpg,baby in white top is sitting on bed,baby wearing my best buddy shirt on bed,cute baby boy is sitting on the bed looking very happy,small baby sits on bed and smiles,small boy wearing blue shorts sitting on bed
train/3256274183_4eab3b2322.jpg,cadet is being taught how to properly stretch his right leg,man in military fatigues is assisting another man who is lying on the ground in front of row of parked cars,man on the ground near row of cars and another man standing holding the first man leg,one man is helping another man get under boundary line,two men in combat fatigues one grabs the other foot on grass near parking lot
train/3551281733_b43bf6f870.jpg,closeup of hummingbird,closeup of hummingbird flying,hummingbird hovers in the air,closeup of hummingbird,the bird that is flying has very long beak
train/3724718895_bd03f4a4dc.jpg,dog drinks the sprinkler water,small brown and white dog is playing with the sprinkler in the grass,small terrier plays in sprinkler,the little black and white dog is running in the sprinkler,the white dog is being squirted in the face with jet of water
train/2064780645_8f28a1529f.jpg,group of people standing in front of setting sun,children in field at dusk,several people are standing near trees at dusk,the setting sun outlines group of four people and the surrounding trees,the sun is setting behind group of people
train/2991994607_06f24ec7a6.jpg,man in uniform costume stands next to man in horro costume,man in police costume next to man in zombie costume,people are at costume party,people at costume party,the bloodied man is hit at the haloween party
train/2921793132_ef19f1dd44.jpg,team of girl soccer players are running down the field chasing the ball,team of girl soccer players in red uniforms run for the ball,girls run for the soccer ball during game,kids playing soccer,young girls playing soccer
train/3118505332_b0792489b5.jpg,man and woman pose for the camera with pursed lips,man and woman posing for picture,man and woman smile as they dance,man and woman making funny faces for picture,woman and man with blue shirt are posing for photograph
train/2398605966_1d0c9e6a20.jpg,black dog and brown dog in snow,the small dogs play in the snow,two longhaired puppy dogs have romp in the snow,two pomeranian dogs playing in the snow,two small dogs playing in the snow together
train/3461114418_c27b4043a2.jpg,bicyclist is riding down leaf strewn trail,bike rider with yellow helmet and red jacket corners trail in leafy wooded area,cyclist in yellow helmet is biking through the woods in fall,man in yellow helmet riding his bike on trail through the woods,man on bike is riding on trail through the woods in the fall
train/2272750492_91e8f67328.jpg,man jumps through the air while snowboarding,snowboarder in gray pants and white jacket catches some air,snowboarder in gray pants is doing jump,snowboarder with brown pants,person wearing grey pants airborne on snowboard
train/2206594874_5e0087c6b7.jpg,couple sits at cramped table in busy restaurant,couple sits at table for lunch in mall,man and woman sit at table in restaurant,man and woman sit at table inside fast food restaurant,the man wearing black makes face as the woman across from him speaks
train/2394919002_ed7527ff93.jpg,child in yellow shirt is looking at the body of water,group of people near lake and on bridge,little boy in yellow shirt walks near the edge of pond,young boy runs for the pond,reflections in water of people on bridge and child walking to the water edge
train/2613209320_edf6a2b7e9.jpg,brown dog is soaked and is walking out of the water,dog walks out of the water,long brown haired dog walking through river,very wet brown dog is emerging from the water,wet dog walks out of the water
train/3608752424_01a1cfd8a6.jpg,couple of dogs running through the water with trees in the background,two dogs are running through small pond,two dogs play in river one is making splash,two dogs run through the water near trees,two dogs standing in lake
train/2715155329_1ed1756000.jpg,gentleman smiling and showing his reflective sunglasses,man wearing reflective sunglasses in crowd,man wearing reflective sunglasses offers big smile showing all his teeth,man with shaved head and sunglasses smiles broadly,smiling man with reflective classes
train/2471974379_a4a4d2b389.jpg,group of motorcycles wearing black,bikers are seen riding during parade one has an american flag,man carrying american flag rides motorbike,many motorcyclists ride along the street,people on motorcycles ride down street with an american flag waving
train/2391269207_d1d2615b1d.jpg,dog runs outside with yellow toy,white dog fetching yellow toy,white dog is running on grassy path carrying yellow object in its mouth,white dog with blue collar runs while carrying yellow toy,white dog with yellow toy in his mouth runs through nature trail towards the camera
train/2800934095_b84a5009dd.jpg,dachshund returning tennis ball,dog is running through lowcut field with ball,little brown dog has ball in its mouth,weiner dog catches blue and yellow tennis ball,the small brown dog is running through the grass with yellow ball in its mouth
train/1489286545_8df476fa26.jpg,man and dog sit on bench near body of water,man and his dog watch the sunset from bench,man holding dog sitting on bench overlooking lake,man holds his dog near pond,man sits on bench holding his dog and looking at the water
train/2911928620_06c3fa293e.jpg,bike racer hold up hand while riding motorcycle,man on motorcycle riding on track and waving,professional motorcycle racer raises his arm in victory,racer on motorcycle lifts one hand in the air,the person on the motorcycle is holding up his arm
train/3562050678_4196a7fff3.jpg,group of people on walkway,group of people on zig zagging path through the mountains,people are standing around scenic lookout on sunny day,people stand at the bottom of meandering walkway that goes uphill,tourists are standing mountain viewpoint beneath clear blue sky
train/3079786914_fe598b0e54.jpg,young boy and girl are playing in tunnel,small children play inside small yellow and blue tube,two children sit inside blue and yellow tunnel,two girls play in tunnel,two little kids playing in colapsable fabric tunnel
train/3519942322_b37d088aae.jpg,dog chases dog toy on the grass,golden dog is looking at blue and yellow toy on the grass,rather large blonde dog with black collar chases blue and yellow toy,large brown dog playing with chew toy on the grass,the tan dog runs toward the small toy that is laying in the grass
train/2205328215_3ffc094cde.jpg,long bicyclist wearing white helmet riding down mountain path,man riding bike down hill,person on bike coming down off wooded hill,woman is riding bicycle through forest,person riding bicycle down dirt hill in wooded area
train/344841963_8b0fa9784c.jpg,woman wearing black woman wearing white and man wearing grey suit sit on green bench in front of dupar restaurant,three people are sitting on bus stop bench in between two tropical palm trees,three people on bench in front of restaurant,three people sit on bench under palm trees,three people sitting on bus stop bench
train/3416460533_d5819fbf69.jpg,man in blue an yellow coat ski jumps,person jumping down hill on skis,skier splits his or her legs while flying throught the air over ski hill,skier is performing trick high in the air over snowy area,the skier is jumping high above the snow
train/717673249_ac998cfbe6.jpg,two dogs play in the grass,two small white dogs playing on short grass,two white dogs are playing on the grass,two white dogs play in the grass,two white dogs play on the green grass
train/3702436188_2c26192fd0.jpg,boy wearing white shirt and pink shoelaces jumping on railing,man jumps of the handrail of an outdoor staircase,person on skateboard,skateboarder is balancing on the rail of stairs,teenage boy jumps off rail
train/2718024196_3ff660416a.jpg,boy in blue bathing suit jumps with his arms in the air in backyard setting,little boy is jumping into the kiddie pool in the backyard,little boy is leaping in the air onto water slide,young boy plays outside on sunny day on his slip and slide,the boy in the swimming trunks is playing in the yard
train/496606439_9333831e73.jpg,woman smile and wave to the camera,woman in red shirt is waving while standing behind another woman with black hair,woman in pink is staring while woman is red is posing nearby kitchen items,two women are smiling together at restaurant,two women in front of boxes of tea and cups
test/3167379087_927ff05a35.jpg,bike racer in red jersey is pursued by another rider wearing blue,man with red shirt on red bike in front of two other people on bikes,three bicyclists racing up dirt path through the forest,three bikers pedal up forest trail,three men riding bikes through the woods
train/3216829599_366a43f05e.jpg,huge wave crashes over man on surfboard,person crouched in the middle of large wave in the ocean,person surfs on wave as water towers above him,surfer catching wave,surfer is in the middle of huge wave
test/2559503010_84f20b3bc9.jpg,man stands outside bank selling watermelons,man with red shriner hat is looking at watermelons in front of bank,dark colored mercury car parked in front of pnc bank,the man is looking at watermelons for sale outside of bank,there is man wearing funny hat standing in front of bank
train/3595992258_6f192e6ae7.jpg,brown dog is running on rock,brown dog running,brown dog running across flat rock,brown dog runs in the woods with serious look on its face,reddish brown dog running
test/544122267_e9e0100bc5.jpg,girl in green shirt is playing on swing,girl on swing in the park,girl plays on the swing,girl sings on the swing set in the park behind the leaves of the tree,little girl on swing
test/439916996_1ddb9dc8e7.jpg,brown dogs and woman in yard,brown dog persues frisbee across the grass as the thrower watches,woman in blue jacket watches as her two brown dogs play with red ball in grassy yard,woman throws frisbee for her two brown dogs to chase,woman watches brown dog run away from house across the grass
test/3454199170_ae26917dcd.jpg,two dogs play together while their owners watch,two guys have dogs on leashes and one of the dogs is jumping,two men one in grey and one in orange and two dogs in front of several vehicles,two skinny white dogs with two standing men in baseball caps,two white dogs are being held on leashes by two men in front of some cars
train/1348891916_ebd4413033.jpg,brown dog on leash runs through the white water,soaked dog is playing in the water,tan dog on leash running in shallow ocean water,wet dog on leash is running through some water,brown dog running through shallow water
train/2947274789_a1a35b33c3.jpg,man in green shirt and cap puts his hands on table as he stands next to man wearing headphones around his neck,man wearing white shirt is sitting next to man wearing green shirt,one man has his hands outstretched while another has headphones around his neck,there is guy with headphones around his neck next to guy in hat looking off screen,two men are sitting indoors one of them has headphones
train/3213622536_31da7f6682.jpg,crowd shouting outside building waving american flags,group of ladies in the cold cheer with american flags,people are gathered outside building and yelling,people standing outside building yell,people with american flags gathered on the street
train/543603259_ef26d9c72d.jpg,lady waiting,an asian woman stands with her messanger bag,woman looking away from the camera and another woman standing next to wall and by fence,woman with bag stands on street near man leaning on wall,women wait on sidewalk
train/2789238858_14261dd25a.jpg,dog racing around track,dog racing on track,greyhound with muzzle runs on racetrack,muzzled greyhound dog is running around track,muzzled greyhound dog running around track
train/3048380686_732db55281.jpg,goalie blocking the goal with assistance from teammate during hockey game,hockey player tries to make goal while the goalie and another player look on,hockey play shooting for goal in professional game,hockey players scramble in front of the goal,the goalie with the white jersey allowed goal by the player on the red team
train/3453284877_8866189055.jpg,guy is grinding rail over tree on his snowboard,man snowboarding making jump off steel guardrail,snowboarder grinding up homemade ramp,snowboarder is riding his board on ramp made from piece of metal and log,the man is skateboarding over log in the snow
test/282116218_7fd7583d6e.jpg,black dog running through grassy yard carrying large ball in its mouth,black dog runs with ball in its mouth,dog runs in yard with deflated ball in its mouth,dog runs with volleyball,the black dog is carrying blue and white ball in its mouth
train/3143980056_7a64a94b58.jpg,baby plays with woman,baby touching woman face,toddler reaching for woman face,toddler reaching out to woman face,the baby pinches the woman cheek
test/2344898759_5674382bcd.jpg,girl is talking on the phone while sitting on wall,woman in blue sits on curb next to blue railings in front of the ocean,woman relaxes on pier with railings while on the phone,woman talking on cellphone near water,woman talks on cellphone while sitting in front of blue railings that are in front of the ocean
test/3540416981_4e74f08cbb.jpg,dog chases stuffed animal attached to string,white and black dog chases after decoyanimal on string,white dog is chasing stuffed animal being pulled on string,the white dog is chasing toy that is attached to string across the grass,the white dog is running in the green grass
train/2637904605_fc355816fc.jpg,black and white dog bounds through field,black and white dog bounds through tall wheat grass,black and white dog is running through the grass,white and black dog leaps through long grass in field,the dog is running through field
train/3585495069_33cba06d0a.jpg,boy in the air trying to dodge ball thrown at him,group of kids playing dodgeball,four people are kicking soccer ball in basketball court,four people playing ball on court,four school aged kids are playing dodgeball in the gym
test/2903469015_a1e7d969c2.jpg,greyhound wearing yellow jacket runs race,greyhound wearing number is racing,muzzled greyhounds are racing along dog track,two greyhounds with numbers run in race on track,two muzzled greyhounds dogs racing around track
train/3432730942_4dc4685277.jpg,two men getting ready to take motorcycle ride,two men park their red motorcycles near church,two motorcycles and their riders,two people dressed in leather are standing beside their motorcycles,two people look at two red motorcycles in place where there are religious murals on the wall
train/3643684688_2f7157b23d.jpg,group of four men sits at table on platform before an audience in darkened room,group of people sit on panel on stage with crowd watching,four people are sitting at table in front of an audience,four people sitting behind table,several people sit at lit table in front of crowd
train/2409597310_958f5d8aff.jpg,boy and baby in ridable truck,two children riding in small child toy vehicle,two little boys are driving past adults in their toy jeep,two little boys ride in toy truck,two little boys sit in toy car on the grass
train/3468275336_61936db92d.jpg,bride is throwing her bouquet to several women standing behind her,bride throwing her bouquet up in the air behind her towards group of ladies,bride throws her flowers over her head to waiting crowd,bride tossing her bouquet to group of women,new bride dressed in white throws bouquet to waiting females behind her
train/453473508_682c0a7189.jpg,brown dog is running though river,brown dog jumping in stoney brook,brown dog runs through shallow water,dog wading through shallow water,golden retriever splashes in the water
test/2557507575_b247f145bc.jpg,brown dog is running through tall green grass,brown dog running in field of long green grass,brown shorthaired dog runs through high grass,golden dog runs through field of tall grass,lean dog playing in tall grass
train/753285176_f21a2b984d.jpg,an adult and child hold hands as they walk up grassy hill,woman and child are holding hands walking up grassy hill on fair day,woman and child walking uphill,woman and young girl climbing grassy hill,woman with her sweatshirt tied around her waist holding hands with young girl in green shirt as they walk up grassy hill
train/3544233095_4bca71df1d.jpg,child alone on beach holding pail,child with green bucket on the beach,little boy holds green bucket on the beach,little boy with green bucket standing in front of blanket,young boy carries green bucket on sandy beach with cloudy sky overhead
train/3619416477_9d18580a14.jpg,white dog catches green ball while standing in shallow water,white dog is jumping up out of the water to catch ball,white dog jumps in the water to catch tennis ball,white dog jumps out of the water to catch ball,white dog jumps out of the water to catch tennis ball
train/2851304910_b5721199bc.jpg,photographer looks over the hills,woman in red jacket is videotaping natural landscape,woman with camera looks out over rolling hills,woman with camera on tripod is looking at the view,lady in red shirt has her camera set up in the field to record something
test/489773343_a8aecf7db3.jpg,small girl in pink and blue on the beach shows something to two black dogs,young girl in pink and blue wetsuit and oversized red flip flops presents little red ball to big black dog while another dog looks on,young girl putting red ball in black dogs mouth on the beach,the little girl in the sand is handing ball to one of the two black dogs,two black dogs wait for little girl to throw ball at the beach
train/3019917636_4e0bb0acc4.jpg,woman in race turning corner,woman is riding blue bicycle in park,cyclist speeding down the trail,female cyclist riding on dirt course,woman on blue bicycle wearing helmet
train/1358892595_7a37c45788.jpg,dog runs through the forest with something in its mouth,dog runs while holding an object in its mouth,yellow dog running through grassy area carrying something small in its mouth,young puppy with red collar running with leaf in its mouth,the dog is carrying toy through the grass
test/452345346_afe1248586.jpg,brown and white dog chews on tire,brown and white dog with pointy ears stands outside in sand holding small tire in its mouth,brown black and white dog holding tire in its mouth while standing on sand,bull terrier terrorizes an old tire in the sand,dog standing in sand holding tire in his mouth
train/3286761458_34af7e4499.jpg,young woman dressed in black and another with purple hair hold up signs offering free hugs,two girls are holding up signs offering free hugs,two people with signs reading free hug are staring with people nearby,two women one with purple hair holding signs advertizing free hugs,two women with signs that say free hugs
test/2172493537_128bc8b187.jpg,the three children are playing in fountain,three children are playing at sprinkler park,three children play in water park,three kids stand in an array of water fountains,three people are wading in shallow water near stone path and spraying fountains
train/2046222127_a6f300e202.jpg,man in neoncolored vest holding up section of wood,man in neon yellow vest carrying wooden crate,man in construction gear is moving large plank of wood to new destination,man wearing yellow hiviz is grasping wooden board,man with short hair moves wooden structure
train/532457586_bddfc5251d.jpg,shirtless man with brown and white dog looking at woman in jeans and bikini top who is relaxing on bench,shirtless man with dog next to him talking to shirtless girl slouching on bench,woman in bikini top is on the bench and man with no shirt is talking to her,woman is sitting on bench while talking to shirtless man,woman with hat is sitting on skateboard which is on top of bench and speaking with shirtless man
train/2837640996_0183db8d93.jpg,man talks on the phone with his feet up,man wearing green tshirt sits with his legs on ledge and talks on the phone,man with his feet up using telephone,seated man with red hat and green shirt is talking on the phone,the man in the green tshirt has his feet up whilst talking on cellphone
train/3506216254_04d119cac7.jpg,guy wearing sunglasses is smoking,man is standing amidst crowd of people while smoking cigarette,young man is standing wearing black jacket and pink shirt with cigarette in his mouth,young stubbled man in sunglasses lights cigarette on city street,the scruffy young man smokes cigarette on busy street
test/255266148_7ba7df1a88.jpg,black and tan dog is carrying light blue ball near fence,black and white dog is walking with blue frisbee in its mouth,dog runs on concrete holding blue ball,the dog has blue ball in its mouth,the large dog is walking outside carrying colorful toy in its mouth
train/3641456303_c50c33337b.jpg,two fashionably dressed young ladies sit back to back on wall in city park watching people around them,two girls sit back to back,two women pose backtoback in front of highrise building,two women sit back to back on wall,two women sitting back to back outise an office area
test/3186556417_b2d6921a20.jpg,boy surrounded by pigeons,little boy is surrounded by many pigeons,little boy wearing blue hat and coat is standing amongst the pigeons on the street,the little boy stands in the middle of birds who have gathered on the sidewalk,the little child in the blue cap is amidst the pigeons
train/3260191163_6c1551eee8.jpg,two brown dogs are playing in field,two brown dogs are wrestling in grassy field,two brown dogs play or fight,two dogs run across the grassy field,two large brown dogs run along field playfully
train/410453140_5401bf659a.jpg,man is standing in front of glass doors with blue spot and pink spot,man is standing outside the glass doors of an art center,man stands at the entrance of yerba buena center for the arts,man walking through glass double doors,person standing at glass doors with big blue circle and big pink circle
train/485566887_57eac33bd1.jpg,one dog biting at another dog face in grassy field,there are two brown dogs playing in field,two brown dogs with blue collars are running in the grass,two dogs are fighting and playing with each other while running through some grass,two dogs are playing in the grass
train/2271264741_aa8f73f87c.jpg,two dogs are running together down with path covered in dead leaves,two dogs run along path strewn with dead leaves,two dogs run down trail as autumn leaves cover the ground,two dogs run together through the leaves that have fallen,two large dogs walking together through trail with leaves on the ground
train/2325386353_1f1a05e1ce.jpg,boy in mask holds up two bags of bread,boy wears wrestling mask and carries bags of bread,boy with blue wrestler mask is posign next to several other people,man child carries two loaves of bread through the store,young boy wearing mask stands holding two bags of bread
train/2339573065_91f1e3be60.jpg,broen haired woman wearing black coat with coffee in her hand,girl holds her iced drink in her glovedhand with look of concentration on her face,woman in black holding cup of ice cream,this woman is dressed in black and holding cup,woman in black with beverage with blurry urban background
train/2248487950_c62d0c81a9.jpg,man and woman wait to cross street,man talks on his cellphone and another man rides wheelchair,woman crosses the street near man who is on his cellphone,woman in coat and man in tracksuit talking on phone cross the street,woman tries to cross the road before man on red scooter
train/3466891862_9afde75568.jpg,dog fetching stick,little white and tan dog running through the grass with stick in his mouth,little white dog runs on freshly mown grass holding small stick,the small dog returns with his stick proudly,the small fluffy white dog runs through the green grass with tiny stick in its mouth
train/3467219837_7d62213dec.jpg,dog with muzzle is leading several other dogs in race,greyhound leaps in race,muzzled dog in race with four dogs following,five dogs are racing,five dogs are racing on dirt track
train/1394599090_fe0ba238f0.jpg,father and child are playing in the pool,frightened little boy being pulled up and out of pool by his father,man is pulling little boy out of the water,man lifting little boy out of the water,small boy wearing blue shirt being brought up out of water by man in white shirt and wearing glasses
train/2532294586_4cd76a837d.jpg,little girl dressed in pink swings on swing,young girl rides rubber horse,young girl wearing pink rides swing and smiles,little girl in pink is on ride,the girl in pink smiles as she rides on black swing
test/2661567396_cbe4c2e5be.jpg,boy in green shirt is sitting in an almost empty stadium,green shirted man sits among the many unoccupied red seats,man wearing green numbered shirt is sitting in stadium,photo of an arena with very few people in the stands,man with santana shirt sits in sparsely occupied seating area
train/3726076549_0efb38854b.jpg,boy in jeans black tshirt and blue cap on bike leaps over steps,an asian man in black shirt and jeans rides his black and red bicycle down railing,teenager performs railgrind on his bicycle,man sliding down stair handrails on bike,this man has balanced his bicycle on handrail
train/2937697444_2367ff0e28.jpg,guy on waterskiing board is doing stunt,man on wakeboard is jumping over the wake and trying to grab the board with one hand,man performs wakeboarding trick,waterskier flying slighty in the air over wave,waterskier flies into the air
train/3052196390_c59dd24ca8.jpg,group of children playing in sprinkler,group of children playing in water fountain,children play in water spray,little kids enjoy sprinklers by running through them outdoors,several girls in swimsuits are playing in sprinkler fountain
train/3570800810_978c993133.jpg,the children are playing in the water,two boys shoveling in melted snow,two children shovel snow and melting ice,two kids play with plastic shovels in snowy pond,two young children wearing winter coats and hats are playing in the melting snow
test/3235076435_1eaa40bd0a.jpg,person in dark wetsuit is surfing,person is surfing on large wave,surfer goes up wave of water,the surfer is surfing the wave,the surfer wearing the blue suit on the colorful surfboard is catching wave
train/421730441_6b2267fd31.jpg,man in black hat standing in front of brick wall and sign,man in knit cap stands next to brick wall,man standing in front of brick building,man wearing black shirt standing in front of red brick wall,the man in the black hat has his back to theater sign
train/1129704496_4a61441f2c.jpg,brown and white and black and white dog hauling in floating toy from the ocean,both dogs retrieve the play toy from the water,two dogs in the ocean playing with toy,two dogs run through the water with rope in their mouths,two dogs tug at chew toy in the surf
train/3632572264_577703b384.jpg,sports team is lined up outside,two african soccer teams posing for picture,two soccer teams posing,two teams line up either side of pylon on barren playing field,two teams stand in line on field
